"date_value","dc_district","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses","<NA>"
2018-05-21,"03",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"06",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"08",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"09",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"15",0,0,0,0,0,0,1953,0,0,0,0
2018-05-21,"16",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"17",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"18",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"19",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"22",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"24",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"25",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"26",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"35",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"39",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"49",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"71",0,0,0,0,0,0,0,0,0,0,0
2018-05-21,"77",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"01",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"02",0,0,0,0,0,0,0,0,2651,0,0
2018-05-22,"03",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"06",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"08",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"09",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"15",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"16",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"17",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"18",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"19",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"22",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"24",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"25",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"26",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"35",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"39",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"49",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"71",0,0,0,0,0,0,0,0,0,0,0
2018-05-22,"77",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"01",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"02",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"03",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"06",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"08",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"09",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"15",2783,0,0,0,0,0,0,0,0,0,0
2018-05-23,"16",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"17",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"18",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"19",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"22",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"24",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"25",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"26",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"35",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"39",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"49",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"71",0,0,0,0,0,0,0,0,0,0,0
2018-05-23,"77",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"01",1691,0,0,0,0,0,0,0,0,0,0
2018-05-24,"02",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"03",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"06",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"08",20,0,0,0,0,0,0,0,0,0,0
2018-05-24,"09",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"15",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"16",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"17",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"18",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"19",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"22",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"24",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"25",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"26",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"35",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"39",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"49",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"71",0,0,0,0,0,0,0,0,0,0,0
2018-05-24,"77",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"01",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"02",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"03",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"06",33,0,0,59,0,0,0,0,0,98,0
2018-05-25,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"08",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"09",41,0,157,0,0,0,0,0,2662,163,0
2018-05-25,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"15",40,0,157,0,0,0,84,0,0,90,0
2018-05-25,"16",154,0,31,0,0,0,0,71,0,0,0
2018-05-25,"17",0,0,0,41,0,0,0,0,63,0,0
2018-05-25,"18",0,0,160,0,0,0,0,0,0,0,0
2018-05-25,"19",0,0,0,0,0,0,0,0,0,3070,0
2018-05-25,"22",0,0,157,105,0,0,0,0,0,0,0
2018-05-25,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"24",0,0,98,0,0,0,169,0,0,0,32
2018-05-25,"25",0,0,164,0,0,0,0,0,0,0,0
2018-05-25,"26",0,0,0,0,0,0,0,0,0,131,0
2018-05-25,"35",0,0,160,0,0,0,0,0,0,140,0
2018-05-25,"39",39,0,0,0,0,0,0,0,0,0,0
2018-05-25,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"49",0,0,0,0,0,0,1930,0,0,0,0
2018-05-25,"71",0,0,0,0,0,0,0,0,0,0,0
2018-05-25,"77",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"01",0,0,0,0,0,0,0,61,0,0,0
2018-05-29,"02",52,0,0,0,0,0,0,0,0,0,0
2018-05-29,"03",0,0,0,0,0,0,0,0,0,46,0
2018-05-29,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"06",0,0,98,0,0,0,0,98,0,0,73
2018-05-29,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"08",0,0,0,0,0,0,0,0,0,0,48
2018-05-29,"09",0,0,98,0,0,0,0,0,0,100,0
2018-05-29,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"15",38,0,0,0,0,0,101,88,0,96,0
2018-05-29,"16",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"17",0,0,77,0,0,0,0,0,0,0,0
2018-05-29,"18",0,0,101,0,0,0,0,0,0,0,0
2018-05-29,"19",48,0,0,0,0,0,0,0,0,101,0
2018-05-29,"22",48,0,119,0,0,0,0,0,0,98,0
2018-05-29,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"24",96,0,101,0,1711,0,0,0,0,98,0
2018-05-29,"25",0,0,100,0,0,0,0,0,0,0,0
2018-05-29,"26",48,0,0,0,0,0,0,0,0,0,0
2018-05-29,"35",0,35,160,0,0,0,0,0,0,0,0
2018-05-29,"39",0,0,0,0,0,0,0,0,0,100,0
2018-05-29,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"49",0,0,0,0,0,0,0,0,0,0,0
2018-05-29,"71",0,0,439,0,0,0,0,0,0,0,0
2018-05-29,"77",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"01",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"02",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"03",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"06",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"08",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"09",94,0,0,0,0,0,0,0,0,0,0
2018-05-30,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"15",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"16",0,0,0,0,0,0,0,0,0,1921,0
2018-05-30,"17",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"18",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"19",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"22",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"24",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"25",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"26",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"35",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"39",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"49",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"71",0,0,0,0,0,0,0,0,0,0,0
2018-05-30,"77",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"01",0,0,0,0,0,0,0,62,0,0,0
2018-05-31,"02",46,0,0,0,0,0,0,0,0,0,0
2018-05-31,"03",44,0,0,0,0,0,0,0,0,0,0
2018-05-31,"04",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"05",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"06",0,0,99,0,0,0,0,0,53,29,0
2018-05-31,"07",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"08",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"09",45,0,78,0,0,0,0,0,101,99,0
2018-05-31,"12",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"14",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"15",218,0,0,100,0,0,78,0,0,78,0
2018-05-31,"16",0,0,0,0,0,0,0,0,0,44,0
2018-05-31,"17",0,0,0,0,0,0,0,0,43,0,0
2018-05-31,"18",0,0,0,0,0,0,0,0,0,101,0
2018-05-31,"19",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"22",44,0,99,0,0,0,99,0,0,99,0
2018-05-31,"23",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"24",0,0,99,0,0,0,0,0,0,0,0
2018-05-31,"25",47,0,0,0,0,0,0,0,0,0,0
2018-05-31,"26",49,0,0,0,0,0,179,0,0,58,0
2018-05-31,"35",0,0,0,0,0,0,0,0,0,0,101
2018-05-31,"39",46,0,101,73,0,0,73,0,0,0,0
2018-05-31,"45",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"49",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"71",0,0,0,0,0,0,0,0,0,0,0
2018-05-31,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"01",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"02",94,0,0,0,0,0,0,0,0,0,0
2018-06-01,"03",0,0,0,0,0,0,37,0,0,0,0
2018-06-01,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"05",36,0,0,0,0,0,0,0,0,0,0
2018-06-01,"06",0,0,99,0,0,0,0,0,0,99,0
2018-06-01,"07",65,0,0,0,0,0,0,0,0,0,0
2018-06-01,"08",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"09",85,0,0,0,0,0,0,456,0,0,0
2018-06-01,"12",137,0,0,0,0,0,0,0,0,0,0
2018-06-01,"14",28,0,0,0,0,0,0,0,0,0,0
2018-06-01,"15",35,0,0,0,0,0,71,0,0,93,0
2018-06-01,"16",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"17",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"18",128,0,99,0,0,0,0,0,0,102,0
2018-06-01,"19",0,0,0,0,0,0,0,0,92,0,0
2018-06-01,"22",0,0,0,0,0,0,52,0,0,0,0
2018-06-01,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"24",64,0,0,0,0,0,0,0,0,0,0
2018-06-01,"25",34,0,0,0,0,0,0,0,0,0,0
2018-06-01,"26",28,0,0,0,0,0,65,0,0,71,0
2018-06-01,"35",54,0,0,0,0,0,0,0,0,0,0
2018-06-01,"39",0,0,99,0,0,0,0,0,0,0,0
2018-06-01,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-01,"49",0,0,0,0,0,0,0,0,1901,0,0
2018-06-01,"71",0,0,0,0,0,0,0,0,0,396,0
2018-06-01,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"01",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"02",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"03",14,0,0,0,0,0,0,0,31,0,0
2018-06-04,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"05",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"06",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"07",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"08",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"09",15,0,0,0,0,0,12,0,0,0,0
2018-06-04,"12",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"14",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"15",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"16",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"17",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"18",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"19",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"22",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"24",0,0,0,0,0,0,0,0,0,165,0
2018-06-04,"25",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"26",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"35",0,0,0,0,0,0,0,0,0,0,10
2018-06-04,"39",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"49",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"71",0,0,0,0,0,0,0,0,0,0,0
2018-06-04,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"01",291,0,0,0,0,0,0,0,0,0,0
2018-06-05,"02",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"03",0,0,102,0,0,0,0,59,0,82,68
2018-06-05,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"05",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"06",167,0,81,0,0,0,0,19,44,49,0
2018-06-05,"07",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"08",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"09",202,0,80,47,0,0,239,101,0,0,0
2018-06-05,"12",47,0,0,0,0,0,0,0,0,0,0
2018-06-05,"14",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"15",254,0,386,0,0,90,92,0,0,102,0
2018-06-05,"16",47,0,0,0,0,0,0,0,0,0,47
2018-06-05,"17",0,0,82,0,0,0,0,0,0,0,0
2018-06-05,"18",0,0,444,0,0,0,0,1237,0,0,0
2018-06-05,"19",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"22",0,0,0,0,0,0,0,1696,0,0,0
2018-06-05,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"24",47,0,101,0,0,0,0,101,0,81,0
2018-06-05,"25",0,0,0,0,0,0,0,0,0,0,55
2018-06-05,"26",0,0,81,0,0,0,0,0,0,58,0
2018-06-05,"35",0,0,65,0,0,0,0,0,0,91,81
2018-06-05,"39",0,0,81,0,0,0,0,0,0,102,0
2018-06-05,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"49",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"71",0,0,0,0,0,0,0,0,0,0,0
2018-06-05,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"01",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"02",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"03",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"05",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"06",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"07",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"08",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"09",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"12",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"14",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"15",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"16",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"17",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"18",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"19",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"22",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"24",0,0,855,0,0,0,0,0,0,2136,0
2018-06-06,"25",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"26",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"35",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"39",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"49",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"71",0,0,0,0,0,0,0,0,0,0,0
2018-06-06,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"01",0,0,0,0,0,0,0,0,0,60,0
2018-06-07,"02",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"03",45,0,100,0,0,0,0,0,0,0,0
2018-06-07,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"05",46,0,0,0,0,0,0,0,0,0,0
2018-06-07,"06",45,0,101,0,0,0,0,0,0,0,0
2018-06-07,"07",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"08",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"09",44,0,0,0,0,0,79,0,0,102,0
2018-06-07,"12",47,0,0,0,0,0,0,0,0,0,0
2018-06-07,"14",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"15",47,0,0,0,0,0,80,0,0,102,0
2018-06-07,"16",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"17",46,0,0,0,0,0,0,0,44,44,0
2018-06-07,"18",48,0,0,0,0,0,0,0,0,0,0
2018-06-07,"19",48,0,100,0,0,0,0,0,0,0,0
2018-06-07,"22",47,0,102,0,0,0,0,0,0,79,0
2018-06-07,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"24",0,0,81,0,0,0,0,0,0,70,0
2018-06-07,"25",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"26",47,0,0,0,0,0,0,0,0,72,0
2018-06-07,"35",0,0,88,0,0,0,0,0,0,0,0
2018-06-07,"39",3,0,102,0,0,0,0,0,0,74,0
2018-06-07,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"49",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"71",0,0,0,0,0,0,0,0,0,0,0
2018-06-07,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"01",0,0,0,59,0,0,0,0,0,0,0
2018-06-08,"02",34,0,0,0,0,0,0,0,0,0,0
2018-06-08,"03",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"05",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"06",36,0,80,0,0,0,0,0,0,0,0
2018-06-08,"07",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"08",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"09",0,0,0,0,0,0,0,0,0,80,0
2018-06-08,"12",45,0,0,0,0,0,0,0,0,0,0
2018-06-08,"14",43,0,0,0,0,0,0,0,0,0,0
2018-06-08,"15",45,0,101,73,0,0,80,80,0,101,0
2018-06-08,"16",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"17",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"18",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"19",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"22",0,0,80,0,0,0,0,0,0,0,0
2018-06-08,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"24",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"25",0,0,0,0,0,0,321,0,0,0,0
2018-06-08,"26",0,0,0,0,0,0,0,0,0,67,80
2018-06-08,"35",44,0,0,0,0,0,0,0,0,88,0
2018-06-08,"39",40,0,0,0,0,0,0,0,0,0,0
2018-06-08,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"49",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"71",0,0,0,0,0,0,0,0,0,0,0
2018-06-08,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"01",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"02",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"03",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"05",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"06",4,0,0,0,0,0,0,0,0,0,0
2018-06-11,"07",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"08",24,0,0,0,0,0,0,0,0,0,0
2018-06-11,"09",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"12",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"14",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"15",60,0,662,0,0,0,0,0,0,979,0
2018-06-11,"16",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"17",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"18",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"19",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"22",0,0,595,0,0,0,0,0,0,0,0
2018-06-11,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"24",0,0,65,0,0,0,0,0,0,3729,0
2018-06-11,"25",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"26",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"35",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"39",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"49",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"71",0,0,0,0,0,0,0,0,0,0,0
2018-06-11,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"01",0,0,0,0,0,0,0,0,0,74,0
2018-06-12,"02",0,0,0,0,0,0,0,0,49,83,0
2018-06-12,"03",0,0,83,0,0,0,0,0,0,0,0
2018-06-12,"04",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"05",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"06",0,0,93,46,0,0,0,82,0,82,0
2018-06-12,"07",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"08",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"09",0,0,0,0,0,0,0,0,104,0,0
2018-06-12,"12",45,0,0,0,0,0,0,0,0,0,0
2018-06-12,"14",44,0,0,0,0,0,0,0,0,0,0
2018-06-12,"15",44,0,94,0,0,0,83,55,0,0,0
2018-06-12,"16",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"17",0,0,0,0,0,0,0,0,42,0,0
2018-06-12,"18",0,0,103,0,0,0,0,68,0,124,0
2018-06-12,"19",43,0,0,0,0,0,0,0,0,0,0
2018-06-12,"22",0,0,82,0,0,0,0,496,0,104,0
2018-06-12,"23",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"24",0,0,104,0,0,0,0,82,0,82,0
2018-06-12,"25",0,0,0,0,0,0,0,0,45,0,0
2018-06-12,"26",45,0,0,0,0,0,0,0,0,104,0
2018-06-12,"35",45,0,0,0,0,0,0,0,0,103,0
2018-06-12,"39",0,0,83,0,0,0,0,0,0,83,0
2018-06-12,"45",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"49",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"71",0,0,0,0,0,0,0,0,0,0,0
2018-06-12,"77",0,0,0,0,0,0,0,0,0,0,0
2018-06-13,"01",0,0,0,0,0,0,0,0,0,0,0
2018-06-13,"02",0,0,0,0,0,0,0,0,0,0,0
2018-06-13,"03",0,0,0,0,0,0,0,0,0,0,0
