"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Other Assaults","Sexual Assault and Other Sex Offenses","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Fraud/Theft of Services","Embezzlement","Drug Possession","Drug Sales","DUI","Possession of Firearms","Prostitution/Sex Work","Patronizing Prostitutes","Threats of Violence","Uncategorized Offenses"
2015-02-19,"Total",2,5,3,7,11,14,12,3,4,0,0,0,0,12,3,1,4,1,6,24,14,5,4,4,2,17
2015-02-20,"Dismissed/Withdrawn/Etc",0,0,0,4,0,4,0,0,1,0,0,0,0,8,2,1,0,0,5,2,5,1,0,0,0,8
2015-02-20,"Diversion",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,5
2015-02-20,"Guilty",2,1,0,0,0,3,0,0,1,1,0,0,0,5,0,0,1,0,5,4,5,1,5,0,0,8
2015-02-20,"Guilty Plea/Nolo",0,1,3,2,1,1,2,0,2,0,0,0,0,6,5,1,1,0,3,11,5,0,0,0,0,3
2015-02-20,"Not Guilty/Acquittal",0,0,0,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,2
2015-02-20,"Total",2,2,3,8,1,13,5,0,4,1,0,0,0,19,8,2,2,0,14,19,24,2,6,1,0,26
2015-02-21,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
2015-02-21,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
2015-02-22,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,"Guilty Plea/Nolo",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,"Total",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,"Dismissed/Withdrawn/Etc",0,1,0,5,0,14,10,0,0,1,0,0,0,8,3,1,0,1,9,5,4,1,0,0,1,3
2015-02-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,1,0,0,1,0,0,3
2015-02-23,"Guilty",0,0,0,1,0,2,1,0,0,0,0,0,2,1,3,1,0,0,6,5,5,1,0,0,0,6
2015-02-23,"Guilty Plea/Nolo",0,0,2,3,0,1,4,0,1,1,0,0,0,1,1,0,0,0,2,9,6,3,2,0,0,5
2015-02-23,"Not Guilty/Acquittal",0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,2,1,0,0,0,2,2
2015-02-23,"Total",0,1,2,9,0,18,17,0,1,3,0,0,2,12,10,2,0,1,26,22,16,5,3,0,3,19
2015-02-24,"Dismissed/Withdrawn/Etc",0,0,0,6,1,4,5,0,0,0,0,0,1,2,0,1,10,0,0,3,2,3,0,0,4,11
2015-02-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,7,4,0,0,2,0,0,1
2015-02-24,"Guilty",0,0,1,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,10,4,2,0,3,0,0,3
2015-02-24,"Guilty Plea/Nolo",0,1,2,3,0,1,2,0,2,1,0,0,0,6,1,4,4,0,7,17,1,5,0,0,2,4
2015-02-24,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-24,"Total",0,1,3,9,3,6,8,1,2,1,0,0,1,24,4,5,14,0,25,29,5,8,5,0,6,19
2015-02-25,"Dismissed/Withdrawn/Etc",0,0,0,2,0,8,8,0,2,0,0,0,0,3,0,0,1,0,12,20,2,0,0,0,0,6
2015-02-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,10,2,0,0,2,2,0,3
2015-02-25,"Guilty",1,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,7,6,1,0,1,0,0,2
2015-02-25,"Guilty Plea/Nolo",0,1,1,4,0,5,0,1,4,0,0,0,3,6,3,1,1,0,6,15,7,5,0,0,1,6
2015-02-25,"Not Guilty/Acquittal",0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
2015-02-25,"Total",1,2,1,6,0,18,9,1,6,1,0,0,4,13,3,2,2,3,35,44,11,6,3,2,2,17
2015-02-26,"Dismissed/Withdrawn/Etc",0,0,0,2,1,9,18,0,2,0,0,0,1,5,0,0,1,0,1,3,3,1,0,0,1,5
2015-02-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1
2015-02-26,"Guilty",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,3
2015-02-26,"Guilty Plea/Nolo",0,0,4,0,4,1,3,2,4,4,0,0,0,1,2,4,0,0,2,14,10,6,0,0,1,7
2015-02-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-26,"Total",0,1,4,2,5,11,22,2,6,4,0,0,1,7,2,5,1,0,12,20,15,8,1,0,2,16
2015-02-27,"Dismissed/Withdrawn/Etc",0,0,14,2,4,1,5,0,3,0,0,0,0,5,3,2,1,2,7,6,4,1,0,0,0,2
2015-02-27,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,4,2,10,0,4,1,0,3
2015-02-27,"Guilty",0,0,0,2,0,2,1,1,0,0,0,0,0,2,3,3,0,0,11,5,4,2,3,0,1,22
2015-02-27,"Guilty Plea/Nolo",0,0,0,1,5,5,5,0,4,0,0,0,1,0,1,0,2,0,4,10,9,5,0,0,1,5
2015-02-27,"Not Guilty/Acquittal",0,0,2,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0
2015-02-27,"Total",0,0,16,5,11,9,13,1,7,1,0,0,1,9,8,5,4,3,27,26,28,8,7,1,2,32
2015-02-28,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1
2015-02-28,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1
2015-03-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-03-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-03-02,"Dismissed/Withdrawn/Etc",0,0,4,2,1,9,17,0,5,1,0,0,2,3,3,2,1,0,8,5,5,0,0,0,0,6
2015-03-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,11,2,0,0,2,4,0,2
2015-03-02,"Guilty",0,0,0,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,8,2,4,3,1,0,0,3
2015-03-02,"Guilty Plea/Nolo",2,0,3,3,5,8,6,0,10,3,0,0,1,3,0,0,8,0,1,7,10,2,0,0,0,3
2015-03-02,"Not Guilty/Acquittal",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0
2015-03-02,"Total",2,0,7,5,6,26,25,0,15,4,0,0,3,13,3,6,9,0,28,19,19,6,3,4,0,14
2015-03-03,"Dismissed/Withdrawn/Etc",0,0,2,1,0,6,10,0,1,0,0,0,0,5,2,0,1,0,5,5,8,0,1,0,3,17
2015-03-03,"Diversion",0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,4,0,1,0,0,0,0,7
2015-03-03,"Guilty",0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,8,7,1,1,0,0,0,4
2015-03-03,"Guilty Plea/Nolo",0,0,8,0,3,5,3,0,3,0,0,0,0,4,3,0,2,0,4,14,7,2,0,0,1,6
2015-03-03,"Not Guilty/Acquittal",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
2015-03-03,"Total",0,1,10,1,4,14,16,0,4,0,0,0,0,17,7,0,3,0,21,27,20,3,1,0,4,34
2015-03-04,"Dismissed/Withdrawn/Etc",0,0,0,2,1,6,8,0,0,1,0,0,1,1,2,2,0,0,9,5,6,0,0,0,0,6
2015-03-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1,7,1,0,1,0,6
2015-03-04,"Guilty",0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,11,3,3,0,3,0,0,4
2015-03-04,"Guilty Plea/Nolo",0,0,0,1,3,3,1,1,2,0,0,0,2,1,0,1,2,0,11,21,12,4,2,0,0,3
2015-03-04,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,2
2015-03-04,"Total",0,0,0,3,5,10,10,1,2,1,0,0,3,4,4,3,2,1,42,32,30,6,5,1,0,21
2015-03-05,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
2015-03-05,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
2015-03-06,"Dismissed/Withdrawn/Etc",0,1,3,3,1,3,2,0,0,1,0,0,3,3,2,2,2,0,13,37,4,2,0,0,0,128
2015-03-06,"Diversion",0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,3,1,11,0,0,0,1,0
2015-03-06,"Guilty",0,0,0,0,1,1,1,0,0,0,0,0,1,2,2,0,1,0,8,6,2,0,3,0,0,2
2015-03-06,"Guilty Plea/Nolo",0,2,2,0,3,0,2,0,1,3,0,0,1,1,1,0,1,0,9,8,2,2,1,1,1,1
2015-03-06,"Not Guilty/Acquittal",0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-06,"Total",0,3,5,4,5,5,6,0,5,4,0,0,6,7,5,2,5,0,34,53,19,4,4,1,2,131
2015-03-07,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23,3,11,0,0,0,0,0
2015-03-07,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,"Total",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23,3,11,0,0,0,0,0
2015-03-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-08,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-09,"Dismissed/Withdrawn/Etc",0,0,1,3,2,9,12,0,1,0,0,0,0,3,0,2,0,0,5,3,8,1,0,0,1,7
2015-03-09,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,1
2015-03-09,"Guilty",2,0,1,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,9,4,4,0,1,0,0,2
2015-03-09,"Guilty Plea/Nolo",1,0,1,2,1,3,2,0,0,0,0,0,0,3,1,1,2,0,3,9,12,3,1,0,0,5
2015-03-09,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,2
2015-03-09,"Total",3,0,3,6,3,14,16,0,2,0,0,0,0,8,3,3,2,0,22,18,26,5,2,2,2,17
2015-03-10,"Dismissed/Withdrawn/Etc",0,0,0,2,1,7,3,0,0,0,0,0,1,5,0,1,0,0,6,3,1,2,1,0,0,17
2015-03-10,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,0,0,0,0,2
2015-03-10,"Guilty",0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,1,0,0,4,0,0,4
2015-03-10,"Guilty Plea/Nolo",0,1,4,2,0,1,4,0,1,0,0,0,2,3,0,1,3,0,2,19,6,1,1,1,1,16
2015-03-10,"Not Guilty/Acquittal",0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2015-03-10,"Total",0,1,5,4,1,11,8,0,1,0,0,0,3,15,1,2,3,0,19,25,7,3,6,2,1,39
2015-03-11,"Dismissed/Withdrawn/Etc",0,0,0,0,1,6,11,0,0,0,0,0,0,0,2,2,0,0,6,2,3,0,0,0,1,3
2015-03-11,"Diversion",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,3,4,0,0,0,0,0,3
2015-03-11,"Guilty",0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,5,5,1,2,1,0,0,2
2015-03-11,"Guilty Plea/Nolo",2,0,0,1,1,1,4,0,0,0,0,0,4,1,2,2,2,0,5,11,6,1,2,0,2,11
2015-03-11,"Not Guilty/Acquittal",0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2015-03-11,"Total",2,0,0,2,3,10,16,0,1,1,0,0,6,5,4,5,3,0,20,23,10,3,3,0,3,22
2015-03-12,"Dismissed/Withdrawn/Etc",0,2,1,4,6,5,17,0,1,0,0,0,1,3,1,0,0,1,1,3,0,0,0,0,0,9
2015-03-12,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,2,2,1,1,0,0,6
2015-03-12,"Guilty",2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,6
2015-03-12,"Guilty Plea/Nolo",0,0,1,4,0,3,5,0,0,1,0,0,0,6,2,1,0,0,2,23,3,3,0,1,1,5
2015-03-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2015-03-12,"Total",2,2,4,8,6,10,22,2,2,1,0,0,1,10,3,1,1,1,18,35,5,4,2,1,1,26
2015-03-13,"Dismissed/Withdrawn/Etc",0,0,2,3,0,7,4,0,1,0,0,1,1,12,0,2,0,0,6,7,4,0,0,0,0,3
2015-03-13,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,1
2015-03-13,"Guilty",0,1,2,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,5,2,3,0,7,0,0,2
2015-03-13,"Guilty Plea/Nolo",0,0,0,0,0,2,2,0,0,0,0,0,1,3,0,0,0,0,3,5,6,1,0,0,0,4
2015-03-13,"Not Guilty/Acquittal",0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2015-03-13,"Total",0,1,4,4,3,12,6,0,1,0,0,1,2,22,1,4,1,0,18,16,13,1,7,0,0,12
2015-03-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2015-03-14,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,"Total",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2015-03-15,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-03-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-03-16,"Dismissed/Withdrawn/Etc",0,0,2,3,5,11,13,0,2,0,0,0,1,3,5,2,0,0,6,2,1,0,0,0,1,11
2015-03-16,"Diversion",0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,1,0,1
2015-03-16,"Guilty",0,0,1,1,0,1,2,0,0,0,0,0,0,6,0,0,0,0,16,5,3,0,8,0,2,2
2015-03-16,"Guilty Plea/Nolo",0,1,0,1,2,9,4,0,4,0,0,0,1,3,0,2,1,0,9,8,12,1,1,0,1,4
2015-03-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2015-03-16,"Total",0,1,3,5,7,22,20,0,6,0,0,0,2,16,6,4,1,0,37,18,16,1,9,1,4,19
2015-03-17,"Dismissed/Withdrawn/Etc",0,0,1,1,1,5,17,1,2,0,0,1,0,4,2,0,1,0,7,3,2,0,0,0,0,16
2015-03-17,"Diversion",0,0,0,0,0,1,6,0,0,0,0,0,0,5,0,0,0,0,11,0,0,1,0,0,0,4
2015-03-17,"Guilty",0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,3,0,1,2
2015-03-17,"Guilty Plea/Nolo",2,0,0,1,5,11,8,0,3,0,0,0,4,5,8,0,0,0,6,20,4,6,0,0,1,8
2015-03-17,"Not Guilty/Acquittal",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
2015-03-17,"Total",3,2,2,2,6,18,33,1,5,0,0,1,4,14,10,0,1,0,37,36,7,7,3,0,2,30
2015-03-18,"Dismissed/Withdrawn/Etc",0,1,0,1,4,15,6,0,1,0,0,0,0,1,1,0,0,0,5,4,5,3,0,0,0,4
2015-03-18,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,2,8,0,1,0,0,2
2015-03-18,"Guilty",0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,8,4,4,1,3,0,1,3
2015-03-18,"Guilty Plea/Nolo",1,0,0,7,0,2,4,0,13,0,0,0,0,4,0,1,0,0,2,20,9,3,0,0,1,12
2015-03-18,"Not Guilty/Acquittal",0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2015-03-18,"Total",1,1,0,8,4,19,13,1,14,0,0,0,1,6,3,1,0,0,28,31,27,7,4,0,2,22
2015-03-19,"Dismissed/Withdrawn/Etc",0,0,6,4,2,5,15,0,1,0,0,0,0,2,2,1,3,0,3,3,2,2,0,0,1,19
2015-03-19,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,5,3,5,0,1,3,0,2
2015-03-19,"Guilty",0,1,0,0,0,3,3,1,0,0,0,0,0,2,0,0,0,0,13,6,1,2,2,0,0,1
2015-03-19,"Guilty Plea/Nolo",0,0,2,1,0,4,6,0,2,0,0,2,0,4,1,1,0,0,2,11,6,5,0,1,1,7
2015-03-19,"Not Guilty/Acquittal",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
2015-03-19,"Total",0,1,8,5,3,13,26,1,3,0,0,2,0,15,4,2,3,1,24,23,15,9,3,4,3,30
2015-03-20,"Dismissed/Withdrawn/Etc",0,0,1,3,0,5,5,0,1,0,0,0,3,0,1,0,1,0,3,3,3,3,0,0,1,3
2015-03-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,7,0,0,0,0,4
2015-03-20,"Guilty",0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,10,5,4,1,0,0,0,1
2015-03-20,"Guilty Plea/Nolo",0,0,1,0,0,2,4,0,1,0,0,0,3,2,0,1,0,0,4,7,11,0,0,0,0,0
2015-03-20,"Not Guilty/Acquittal",2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
2015-03-20,"Total",2,0,2,3,0,11,9,1,2,0,0,0,7,5,2,1,1,1,26,16,25,5,0,0,1,11
2015-03-21,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,0,0,0,0,0,1
2015-03-21,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,0,0,0,0,0,1
2015-03-23,"Dismissed/Withdrawn/Etc",0,0,3,2,1,12,14,0,1,1,0,0,2,2,2,0,0,0,5,2,4,1,0,0,2,5
2015-03-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,1,0,0
2015-03-23,"Guilty",0,0,1,0,1,2,0,0,0,0,0,0,3,6,1,1,0,0,3,2,3,0,4,1,0,4
2015-03-23,"Guilty Plea/Nolo",0,0,2,1,0,1,2,1,2,0,0,0,0,1,1,1,1,0,2,13,7,4,0,0,1,5
2015-03-23,"Not Guilty/Acquittal",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
2015-03-23,"Total",0,0,6,3,3,16,16,1,4,1,0,0,6,9,6,3,1,0,14,19,14,6,4,2,3,14
2015-03-24,"Dismissed/Withdrawn/Etc",0,0,0,2,3,8,15,1,1,0,0,0,0,2,3,6,0,0,5,2,1,0,1,0,0,9
2015-03-24,"Diversion",0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,6,3,0,0,2,1,0,5
2015-03-24,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,9,1,1,1,0,0,4
2015-03-24,"Guilty Plea/Nolo",1,1,0,6,3,2,3,0,4,0,0,0,1,11,1,4,0,1,6,18,7,2,0,0,0,6
2015-03-24,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3
2015-03-24,"Total",1,1,0,9,8,10,18,1,5,0,0,0,1,17,6,10,0,2,28,37,9,4,4,1,0,27
2015-03-25,"Dismissed/Withdrawn/Etc",0,0,1,1,0,4,10,0,0,0,0,0,0,3,1,1,0,0,10,20,1,1,0,0,0,9
2015-03-25,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,4,0,0,2,1,0,2
2015-03-25,"Guilty",1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,8,4,4,1,3,0,0,4
2015-03-25,"Guilty Plea/Nolo",0,0,0,0,1,3,3,0,2,0,0,0,1,2,1,2,3,1,0,21,8,1,2,0,0,8
2015-03-25,"Not Guilty/Acquittal",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
