"date_value","dispoType","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2015-06-17,"Dismissed/Withdrawn/Etc",0,0,17,0,0,0,2,1,4,3
2015-06-17,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-17,"Guilty",2,0,15,0,1,9,13,9,87,58
2015-06-17,"Guilty Plea/Nolo",1,0,2,0,0,0,0,0,1,14
2015-06-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,2,2
2015-06-17,"Total",3,0,34,0,1,9,15,10,94,77
2015-06-18,"Dismissed/Withdrawn/Etc",2,0,0,0,0,0,1,4,1,7
2015-06-18,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-18,"Guilty",9,0,10,2,0,5,9,14,80,62
2015-06-18,"Guilty Plea/Nolo",0,0,0,1,0,0,0,0,4,1
2015-06-18,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0
2015-06-18,"Total",11,0,11,3,0,5,10,18,85,70
2015-06-19,"Dismissed/Withdrawn/Etc",7,0,0,0,0,0,1,1,4,29
2015-06-19,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-19,"Guilty",3,0,13,0,0,4,4,6,57,36
2015-06-19,"Guilty Plea/Nolo",3,0,0,0,0,0,0,0,2,13
2015-06-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2015-06-19,"Total",13,0,13,0,0,4,5,7,63,79
2015-06-22,"Dismissed/Withdrawn/Etc",4,0,0,0,0,0,1,1,3,5
2015-06-22,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-22,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-06-22,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,6,4
2015-06-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-06-22,"Total",5,0,0,0,0,0,1,1,9,9
2015-06-23,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2015-06-23,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-23,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-06-23,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,2
2015-06-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-06-23,"Total",0,0,0,0,0,0,0,0,0,3
2015-06-24,"Dismissed/Withdrawn/Etc",0,0,2,0,0,0,0,0,0,0
2015-06-24,"Diversion",0,0,0,0,0,0,0,0,0,1
2015-06-24,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-06-24,"Guilty Plea/Nolo",0,0,2,0,0,0,0,0,3,5
2015-06-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-06-24,"Total",0,0,4,0,0,0,0,0,3,6
2015-06-25,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2015-06-25,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-25,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-06-25,"Guilty Plea/Nolo",0,0,2,0,0,0,0,0,2,4
2015-06-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-06-25,"Total",0,0,2,0,0,0,0,0,2,4
2015-06-26,"Dismissed/Withdrawn/Etc",3,0,2,1,0,0,4,0,2,16
2015-06-26,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-26,"Guilty",0,0,0,0,0,0,0,0,1,3
2015-06-26,"Guilty Plea/Nolo",3,0,0,0,0,0,1,0,6,6
2015-06-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,2
2015-06-26,"Total",6,0,2,1,0,0,5,0,10,27
2015-06-29,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,0,0,0,1
2015-06-29,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-29,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-06-29,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,11,1
2015-06-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-06-29,"Total",0,0,0,0,0,1,0,0,11,2
2015-06-30,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2015-06-30,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-06-30,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-06-30,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,2,3
2015-06-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-06-30,"Total",0,0,0,0,0,0,0,0,2,4
2015-07-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2015-07-01,"Diversion",0,0,0,0,0,0,0,0,0,1
2015-07-01,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-07-01,"Guilty Plea/Nolo",1,0,2,0,0,0,0,0,0,1
2015-07-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-07-01,"Total",1,0,2,0,0,0,0,0,0,3
2015-07-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2015-07-02,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-02,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-07-02,"Guilty Plea/Nolo",2,0,0,0,0,0,0,0,1,4
2015-07-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-07-02,"Total",2,0,0,0,0,0,0,0,1,4
2015-07-06,"Dismissed/Withdrawn/Etc",6,0,0,1,0,0,0,1,1,9
2015-07-06,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-06,"Guilty",12,0,10,0,0,2,16,3,34,49
2015-07-06,"Guilty Plea/Nolo",3,0,1,0,0,0,0,1,3,2
2015-07-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-07-06,"Total",21,0,11,1,0,2,16,5,38,60
2015-07-07,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,1,5,12
2015-07-07,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-07,"Guilty",5,0,9,0,0,1,16,5,31,42
2015-07-07,"Guilty Plea/Nolo",3,0,2,0,0,0,0,3,6,6
2015-07-07,"Not Guilty/Acquittal",1,0,0,1,0,0,0,2,7,6
2015-07-07,"Total",9,0,12,1,0,1,16,11,49,66
2015-07-08,"Dismissed/Withdrawn/Etc",7,0,11,4,0,2,5,9,48,44
2015-07-08,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-08,"Guilty",6,0,1,1,0,0,1,0,2,3
2015-07-08,"Guilty Plea/Nolo",1,0,2,0,0,0,0,2,5,8
2015-07-08,"Not Guilty/Acquittal",0,0,1,0,0,0,0,1,0,1
2015-07-08,"Total",14,0,15,5,0,2,6,12,55,56
2015-07-09,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,3
2015-07-09,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-09,"Guilty",1,0,0,0,0,0,0,1,5,4
2015-07-09,"Guilty Plea/Nolo",0,0,1,1,0,0,1,0,9,3
2015-07-09,"Not Guilty/Acquittal",4,0,10,1,0,0,5,6,58,44
2015-07-09,"Total",5,0,11,2,0,0,6,7,72,54
2015-07-10,"Dismissed/Withdrawn/Etc",7,0,0,0,0,1,0,0,2,16
2015-07-10,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-10,"Guilty",1,0,0,0,0,0,0,0,4,3
2015-07-10,"Guilty Plea/Nolo",2,0,1,1,0,0,0,0,5,19
2015-07-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,2,1
2015-07-10,"Total",10,0,1,1,0,1,0,1,13,39
2015-07-11,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2015-07-11,"Diversion",20,0,12,0,4,4,15,15,37,43
2015-07-11,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-07-11,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2015-07-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-07-11,"Total",20,0,12,0,4,4,15,15,37,43
2015-07-13,"Dismissed/Withdrawn/Etc",5,0,1,0,0,1,2,0,25,13
2015-07-13,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-13,"Guilty",0,0,5,0,0,2,3,5,8,13
2015-07-13,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,2,4
2015-07-13,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,3
2015-07-13,"Total",5,0,7,0,0,3,5,5,36,33
2015-07-14,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,21,13
2015-07-14,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-14,"Guilty",0,0,3,0,0,0,6,1,8,26
2015-07-14,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,4,8
2015-07-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,2
2015-07-14,"Total",1,0,4,0,0,0,6,1,33,49
2015-07-15,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,1,0
2015-07-15,"Diversion",0,0,0,0,0,0,0,0,0,1
2015-07-15,"Guilty",0,0,10,0,1,3,5,8,28,27
2015-07-15,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,3,3
2015-07-15,"Not Guilty/Acquittal",2,0,0,0,2,1,3,2,47,33
2015-07-15,"Total",3,0,11,0,3,4,8,10,79,64
2015-07-16,"Dismissed/Withdrawn/Etc",0,0,2,0,0,1,0,0,5,7
2015-07-16,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-16,"Guilty",0,0,10,0,0,2,14,2,33,38
2015-07-16,"Guilty Plea/Nolo",0,0,0,0,0,0,1,0,4,2
2015-07-16,"Not Guilty/Acquittal",4,0,3,0,0,0,1,1,17,8
2015-07-16,"Total",4,0,15,0,0,3,16,3,59,55
2015-07-17,"Dismissed/Withdrawn/Etc",8,0,1,0,0,0,1,0,4,11
2015-07-17,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-17,"Guilty",0,0,3,0,0,0,4,4,34,27
2015-07-17,"Guilty Plea/Nolo",1,0,1,0,0,0,1,0,8,18
2015-07-17,"Not Guilty/Acquittal",1,0,0,0,0,0,0,0,0,0
2015-07-17,"Total",10,0,5,0,0,0,6,4,46,56
2015-07-20,"Dismissed/Withdrawn/Etc",2,0,0,1,0,0,0,2,9,2
2015-07-20,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-20,"Guilty",1,0,7,0,0,2,8,9,56,46
2015-07-20,"Guilty Plea/Nolo",1,0,1,0,0,0,0,0,6,3
2015-07-20,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,1,0
2015-07-20,"Total",4,0,8,1,0,2,8,12,72,51
2015-07-21,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,1,1,2,2
2015-07-21,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-21,"Guilty",0,0,6,1,0,2,6,6,61,40
2015-07-21,"Guilty Plea/Nolo",1,0,0,0,0,0,1,1,5,4
2015-07-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2015-07-21,"Total",2,0,6,1,0,2,8,8,68,47
2015-07-22,"Dismissed/Withdrawn/Etc",0,0,2,0,0,0,0,2,1,5
2015-07-22,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-22,"Guilty",2,0,13,0,1,1,7,15,91,69
2015-07-22,"Guilty Plea/Nolo",0,0,0,0,0,0,0,1,6,10
2015-07-22,"Not Guilty/Acquittal",0,0,2,0,0,0,0,0,0,2
2015-07-22,"Total",2,0,17,0,1,1,7,18,98,86
2015-07-23,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,3
2015-07-23,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-23,"Guilty",3,0,8,0,0,1,24,9,77,69
2015-07-23,"Guilty Plea/Nolo",0,0,2,0,0,2,0,0,9,5
2015-07-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,1,0
2015-07-23,"Total",3,0,10,0,0,3,24,9,87,77
2015-07-24,"Dismissed/Withdrawn/Etc",4,0,0,0,0,0,0,0,2,7
2015-07-24,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-24,"Guilty",1,0,3,0,0,1,4,2,71,42
2015-07-24,"Guilty Plea/Nolo",1,0,2,0,0,0,0,0,5,9
2015-07-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,2
2015-07-24,"Total",6,0,5,0,0,1,4,2,78,60
2015-07-25,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2015-07-25,"Diversion",23,0,21,0,10,5,11,18,30,39
2015-07-25,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-07-25,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2015-07-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-07-25,"Total",23,0,21,0,10,5,11,18,30,39
2015-07-27,"Dismissed/Withdrawn/Etc",5,0,1,1,0,0,0,1,1,1
2015-07-27,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-27,"Guilty",7,0,5,0,0,2,10,6,46,36
2015-07-27,"Guilty Plea/Nolo",0,0,1,0,0,0,0,1,3,6
2015-07-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-07-27,"Total",12,0,7,1,0,2,10,8,50,43
2015-07-28,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,1,4,3
2015-07-28,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-28,"Guilty",2,0,6,0,0,0,9,5,39,59
2015-07-28,"Guilty Plea/Nolo",2,0,1,0,0,0,1,1,4,3
2015-07-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,2,1
2015-07-28,"Total",4,0,7,0,0,0,10,7,49,66
2015-07-29,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,1,14
2015-07-29,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-29,"Guilty",1,0,6,0,1,1,6,10,64,72
2015-07-29,"Guilty Plea/Nolo",1,0,1,0,0,0,0,0,2,12
2015-07-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,1,0
2015-07-29,"Total",2,0,8,0,1,1,6,11,68,98
2015-07-30,"Dismissed/Withdrawn/Etc",4,0,0,0,0,0,0,0,3,23
2015-07-30,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-30,"Guilty",0,0,11,1,0,2,7,10,68,55
2015-07-30,"Guilty Plea/Nolo",1,0,0,0,0,0,1,0,5,3
2015-07-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,2,2
2015-07-30,"Total",5,0,11,1,0,2,8,10,78,83
2015-07-31,"Dismissed/Withdrawn/Etc",1,0,1,0,0,0,0,0,2,14
2015-07-31,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-07-31,"Guilty",0,0,11,2,0,2,3,3,35,41
2015-07-31,"Guilty Plea/Nolo",0,0,0,0,0,1,0,0,2,7
2015-07-31,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0
2015-07-31,"Total",1,0,12,2,0,3,4,3,39,62
2015-08-03,"Dismissed/Withdrawn/Etc",1,0,0,0,0,1,0,2,4,9
2015-08-03,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-03,"Guilty",0,0,2,0,1,1,3,2,17,9
2015-08-03,"Guilty Plea/Nolo",1,1,1,0,0,0,0,0,1,3
2015-08-03,"Not Guilty/Acquittal",1,0,1,0,0,0,0,1,15,9
2015-08-03,"Total",3,1,4,0,1,2,3,5,37,30
2015-08-04,"Dismissed/Withdrawn/Etc",1,0,0,0,0,1,0,0,0,2
2015-08-04,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-04,"Guilty",0,0,2,0,0,1,2,1,30,18
2015-08-04,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,2
2015-08-04,"Not Guilty/Acquittal",1,0,1,0,0,0,1,2,5,7
2015-08-04,"Total",3,0,3,0,0,2,3,3,35,29
2015-08-05,"Dismissed/Withdrawn/Etc",5,0,4,2,0,1,1,1,7,27
2015-08-05,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-05,"Guilty",1,0,2,0,0,0,3,4,18,20
2015-08-05,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,4,7
2015-08-05,"Not Guilty/Acquittal",0,0,1,0,0,0,1,1,3,3
2015-08-05,"Total",7,0,7,2,0,1,5,6,32,57
2015-08-06,"Dismissed/Withdrawn/Etc",0,0,4,0,0,0,1,0,2,9
2015-08-06,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-06,"Guilty",0,0,0,0,0,0,2,1,31,22
2015-08-06,"Guilty Plea/Nolo",1,0,0,1,0,0,1,0,0,2
2015-08-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2015-08-06,"Total",1,0,4,1,0,0,4,1,33,34
2015-08-07,"Dismissed/Withdrawn/Etc",16,0,3,0,0,0,1,1,9,18
2015-08-07,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-07,"Guilty",7,0,1,0,0,0,2,2,23,35
2015-08-07,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,3,7
2015-08-07,"Not Guilty/Acquittal",0,0,0,0,0,0,3,0,0,4
2015-08-07,"Total",23,0,5,0,0,0,6,3,35,64
2015-08-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2015-08-08,"Diversion",15,0,13,0,3,2,3,8,43,46
2015-08-08,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-08-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2015-08-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-08,"Total",15,0,13,0,3,2,3,8,43,46
2015-08-10,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2015-08-10,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-10,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-08-10,"Guilty Plea/Nolo",1,0,1,0,0,0,0,0,5,3
2015-08-10,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-10,"Total",1,0,1,0,0,0,0,0,5,4
2015-08-11,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,4,1
2015-08-11,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-11,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-08-11,"Guilty Plea/Nolo",1,0,0,0,0,0,0,1,0,1
2015-08-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-11,"Total",1,0,0,0,0,0,0,1,4,2
2015-08-12,"Dismissed/Withdrawn/Etc",1,0,2,0,0,0,0,1,2,1
2015-08-12,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-12,"Guilty",0,0,6,1,0,1,3,2,18,35
2015-08-12,"Guilty Plea/Nolo",0,0,0,0,0,0,1,0,2,5
2015-08-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-12,"Total",1,0,8,1,0,1,4,3,22,41
2015-08-13,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,0,3
2015-08-13,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-13,"Guilty",1,0,2,0,0,2,2,5,27,26
2015-08-13,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,5,2
2015-08-13,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,3,1
2015-08-13,"Total",2,0,3,0,0,2,2,5,35,32
2015-08-14,"Dismissed/Withdrawn/Etc",4,0,1,0,0,0,2,1,2,14
2015-08-14,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-14,"Guilty",0,0,0,0,0,0,0,0,1,2
2015-08-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,5,3
2015-08-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-14,"Total",4,0,1,0,0,0,2,1,8,19
2015-08-17,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,5,13
2015-08-17,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-17,"Guilty",2,0,7,0,0,0,10,8,35,28
2015-08-17,"Guilty Plea/Nolo",1,0,0,0,0,0,0,1,3,2
2015-08-17,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,2,1
2015-08-17,"Total",4,0,7,0,1,0,10,9,45,44
2015-08-18,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,1,6,5
2015-08-18,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-18,"Guilty",0,0,11,0,0,1,2,10,40,36
2015-08-18,"Guilty Plea/Nolo",2,0,0,0,0,0,1,0,2,4
2015-08-18,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,1
2015-08-18,"Total",2,0,12,0,0,1,3,12,48,46
2015-08-19,"Dismissed/Withdrawn/Etc",3,0,4,0,0,0,3,3,6,13
2015-08-19,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-19,"Guilty",1,0,14,0,0,1,8,5,78,49
2015-08-19,"Guilty Plea/Nolo",0,0,0,0,0,0,1,0,0,6
2015-08-19,"Not Guilty/Acquittal",1,0,0,0,0,0,0,0,1,3
2015-08-19,"Total",5,0,18,0,0,1,12,8,85,71
2015-08-20,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,1,0,3
2015-08-20,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-20,"Guilty",8,0,9,0,0,2,7,8,72,58
2015-08-20,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,2,1
2015-08-20,"Not Guilty/Acquittal",1,0,0,0,0,0,0,0,5,2
2015-08-20,"Total",9,0,9,0,0,2,7,9,79,64
2015-08-21,"Dismissed/Withdrawn/Etc",8,0,1,0,0,0,0,1,2,10
2015-08-21,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-21,"Guilty",6,0,8,0,0,2,9,7,35,29
2015-08-21,"Guilty Plea/Nolo",1,0,1,0,0,0,0,0,2,7
2015-08-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2015-08-21,"Total",15,0,10,0,0,2,9,8,39,47
2015-08-24,"Dismissed/Withdrawn/Etc",4,0,0,0,0,0,2,0,5,19
2015-08-24,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-24,"Guilty",0,0,1,0,0,3,3,2,61,20
2015-08-24,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,3,1
2015-08-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-24,"Total",5,0,1,0,0,3,5,2,69,40
2015-08-25,"Dismissed/Withdrawn/Etc",0,0,2,0,0,0,1,3,7,9
2015-08-25,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-25,"Guilty",4,0,9,0,1,1,9,4,54,37
2015-08-25,"Guilty Plea/Nolo",1,0,0,0,0,0,0,1,3,3
2015-08-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-25,"Total",5,0,11,0,1,1,10,8,64,49
2015-08-26,"Dismissed/Withdrawn/Etc",2,0,1,0,0,0,0,0,2,23
2015-08-26,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-26,"Guilty",1,0,10,0,0,1,6,9,57,48
2015-08-26,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,4,5
2015-08-26,"Not Guilty/Acquittal",1,0,2,0,0,0,0,1,18,11
2015-08-26,"Total",4,0,14,0,0,1,6,10,81,87
2015-08-27,"Dismissed/Withdrawn/Etc",6,0,1,1,0,0,1,2,2,3
2015-08-27,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-27,"Guilty",0,0,15,0,0,0,4,2,33,30
2015-08-27,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,6,1
2015-08-27,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,1,0
2015-08-27,"Total",6,0,16,2,0,0,5,4,42,34
2015-08-28,"Dismissed/Withdrawn/Etc",8,0,1,0,0,0,1,2,3,7
2015-08-28,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-28,"Guilty",4,0,6,1,0,0,8,3,63,45
2015-08-28,"Guilty Plea/Nolo",1,0,1,0,0,1,0,0,8,9
2015-08-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-28,"Total",13,0,8,1,0,1,9,5,74,61
2015-08-31,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,1,1
2015-08-31,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-08-31,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-08-31,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,2,8
2015-08-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-08-31,"Total",0,0,1,0,0,0,0,0,3,9
2015-09-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2015-09-01,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-09-01,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-09-01,"Guilty Plea/Nolo",0,0,2,0,0,0,0,1,2,1
2015-09-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-09-01,"Total",0,0,2,0,0,0,0,1,2,2
2015-09-02,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,6,1,2,7
2015-09-02,"Diversion",0,0,0,0,0,0,0,0,0,1
2015-09-02,"Guilty",2,0,2,0,0,1,7,0,30,11
2015-09-02,"Guilty Plea/Nolo",0,0,2,0,0,1,0,1,1,2
2015-09-02,"Not Guilty/Acquittal",0,0,0,0,0,0,2,2,7,5
2015-09-02,"Total",5,0,4,0,0,2,15,4,40,26
2015-09-03,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2015-09-03,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-09-03,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-09-03,"Guilty Plea/Nolo",0,0,0,0,0,0,1,0,1,0
2015-09-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-09-03,"Total",0,0,0,0,0,0,1,0,1,0
2015-09-04,"Dismissed/Withdrawn/Etc",4,0,2,0,0,0,2,0,1,10
2015-09-04,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-09-04,"Guilty",0,0,0,0,0,0,0,0,0,1
2015-09-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,3,3
2015-09-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-09-04,"Total",4,0,2,0,0,0,2,0,4,14
2015-09-08,"Dismissed/Withdrawn/Etc",2,0,1,0,0,0,4,5,3,6
2015-09-08,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-09-08,"Guilty",0,0,0,0,0,0,0,0,0,0
2015-09-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,5,4
2015-09-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2015-09-08,"Total",2,0,1,0,0,0,4,5,8,10
2015-09-09,"Dismissed/Withdrawn/Etc",0,0,5,0,0,0,1,0,8,11
2015-09-09,"Diversion",0,0,0,0,0,0,0,0,0,0
2015-09-09,"Guilty",4,0,21,1,0,2,10,4,76,64
2015-09-09,"Guilty Plea/Nolo",1,0,1,0,0,0,1,0,2,2
2015-09-09,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
